id,Text,,,
1214,"Yeah, probably but not sure. Ilol let u know, but personally I wuldnt bother, then again if ur goin to then I mite as well!!",,,
1215,I'll text now! All creepy like so he won't think that we forgot,,,
1216,"that would be good ‰Û_ I'll phone you tomo lunchtime, shall I, to organise something?",,,
1217,You have 1 new voicemail. Please call 08719181513.,,,
1218,"Damn, can you make it tonight or do you want to just wait til tomorrow",,,
1219,K..k..i'm also fine:)when will you complete the course?,,,
1220,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier.",,,
1221,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info,,,
1222,Prakesh is there know.,,,
1223,Teach me apps da. When you come to college.,,,
1224,Rofl betta invest in some  anti aging products,,,
1225,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810,,,
1226,"sir, you will receive the account no another 1hr time. Sorry for the delay.",,,
1227,Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,,,
1228,So Ì_'ll be submitting da project tmr rite?,,,
1229,FREE entry into our å£250 weekly comp just send the word ENTER to 84128 NOW. 18 T&C www.textcomp.com cust care 08712405020.,,,
1230,Jus ans me lar. U'll noe later.,,,
1231,I want to send something that can sell fast.  &lt;#&gt; k is not easy money.,,,
1232,have got * few things to do. may be in * pub later.,,,
1233,1's finish meeting call me.,,,
1234,Lol ok. I'll snatch her purse too.,,,
1235,"\Hello-/@drivby-:0quit edrunk sorry iff pthis makes no senrd-dnot no how ^ dancce 2 drum n basq!ihave fun 2nhite x ros xxxxxxx\""""",,,
1236,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,,,
1237,How much are we getting?,,,
1238,Is ur paper in e morn or aft tmr?,,,
1239,"Dear relieved of westonzoyland, all going to plan this end too!",,,
1240,Hope you are having a great new semester. Do wish you the very best. You are made for greatness.,,,
1241,Oh yes I can speak txt 2 u no! Hmm. Did u get  email?,,,
1242,"I want to show you the world, princess :) how about europe?",,,
1243,Nobody can decide where to eat and dad wants Chinese,,,
1244,No shoot me. I'm in the docs waiting room. :/,,,
1245,Now? I'm going out 4 dinner soon..,,,
1246,Hello which the site to download songs its urgent pls,,,
1247,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! ",,,
1248,Horrible gal. Me in sch doing some stuff. How come u got mc?,,,
1249,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x",,,
1250,"I call you later, don't have network. If urgnt, sms me.",,,
1251,Ummmmmaah Many many happy returns of d day my dear sweet heart.. HAPPY BIRTHDAY dear,,,
1252,Please CALL 08712402779 immediately as there is an urgent message waiting for you,,,
1253,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour,,,
1254,Mum say we wan to go then go... Then she can shun bian watch da glass exhibition... ,,,
1255,What your plan for pongal?,,,
1256,Just wait till end of march when el nino gets himself. Oh.,,,
1257,"Not yet chikku..going to room nw, i'm in bus..",,,
1258,Am also doing in cbe only. But have to pay.,,,
1259,Honey boo I'm missing u.,,,
1260,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",,,
1261,"Yo, I'm at my parents' gettin cash. Good news: we picked up a downstem",,,
1262,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy!",,,
1263,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)",,,
1264,Ok. No wahala. Just remember that a friend in need ...,,,
1265,I will see in half an hour,,,
1266,"Im in inperialmusic listening2the weirdest track ever byåÓleafcutter johnåÓ-sounds like insects being molested&someone plumbing,remixed by evil men on acid!",,,
1267,\Hey sorry I didntgive ya a a bellearlier hunny,"just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.\""""",,
1268,SERIOUSLY. TELL HER THOSE EXACT WORDS RIGHT NOW.,,,
1269,Can U get 2 phone NOW? I wanna chat 2 set up meet Call me NOW on 09096102316 U can cum here 2moro Luv JANE xx Callså£1/minmoremobsEMSPOBox45PO139WA,,,
1270,"Tee hee. Off to lecture, cheery bye bye.",,,
1271,"Sorry chikku, my cell got some problem thts y i was nt able to reply u or msg u..",,,
1272,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,,,
1273,Ok...,,,
1274,network operator. The service is free. For T & C's visit 80488.biz,,,
1275,Let me know how to contact you. I've you settled in a room. Lets know you are ok.,,,
1276,Wot u up 2 u weirdo?,,,
1277,Can do lor...,,,
1278,Dont put your phone on silent mode ok,,,
1279,Can i meet Ì_ at 5.. As 4 where depends on where Ì_ wan 2 in lor..,,,
1280,Waiting 4 my tv show 2 start lor... U leh still busy doing ur report?,,,
1281,Oh ho. Is this the first time u use these type of words,,,
1282,Am I the only one who doesn't stalk profiles?,,,
1283,"Ever green quote ever told by Jerry in cartoon \A Person Who Irritates u Always Is the one Who Loves u Vry Much But Fails to Express It...!..!! :-) :-) gud nyt""",,,
1284,Yes i thought so. Thanks.,,,
1285,But if she.s drinkin i'm ok.,,,
1286,"Just wondering, the others just took off",,,
1287,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng",,,
1288,"What do you do, my dog ? Must I always wait till the end of your day to have word from you ? Did you run out of time on your cell already?",,,
1289,Happy new year to u too!,,,
1290,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May",,,
1291,Eat jap done oso aft ur lect wat... ÌÏ got lect at 12 rite... ,,,
1292,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?",,,
1293,Da my birthdate in certificate is in april but real date is today. But dont publish it. I shall give you a special treat if you keep the secret. Any way thanks for the wishes,,,
1294,Happy birthday... May all ur dreams come true...,,,
1295,Aiyah u did ok already lar. E nydc at wheellock?,,,
1296,TELL HER I SAID EAT SHIT.,,,
1297,Sure! I am driving but will reach my destination soon.,,,
1298,"K so am I, how much for an 8th? Fifty?",,,
1299,Your daily text from me ‰ÛÒ a favour this time,,,
1300,Great to hear you are settling well. So what's happenin wit ola?,,,
1301,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one,,,
1302,I tot u reach liao. He said t-shirt.,,,
1303,"FRAN I DECIDED 2 GO N E WAY IM COMPLETELY BROKE AN KNACKERED I GOT UP BOUT 3 C U 2MRW LOVE JANX P.S THIS IS MY DADS FONE, -NO CREDIT",,,
1304,I cant pick the phone right now. Pls send a message,,,
1305,Your right! I'll make the appointment right now.,,,
1306,Designation is software developer and may be she get chennai:),,,
1307,Enjoy the jamster videosound gold club with your credits for 2 new videosounds+2 logos+musicnews! get more fun from jamster.co.uk! 16+only Help? call: 09701213186 ,,,
1308,"Get 3 Lions England tone, reply lionm 4 mono or lionp 4 poly. 4 more go 2 www.ringtones.co.uk, the original n best. Tones 3GBP network operator rates apply",,,
1309,I jokin oni lar.. ÌÏ busy then i wun disturb Ì_.,,,
1310,"Ok, be careful ! Don't text and drive !",,,
1311,"I.ll always be there, even if its just in spirit. I.ll get a bb soon. Just trying to be sure i need it.",,,
1312,U r too much close to my heart. If u go away i will be shattered. Plz stay with me.,,,
1313,I love u 2 babe! R u sure everything is alrite. Is he being an idiot? Txt bak girlie,,,
1314,How abt making some of the pics bigger?,,,
1315,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.,,,
1316,"Whenevr ur sad, Whenevr ur gray, Remembr im here 2 listn 2 watevr u wanna say, Jus walk wid me a little while,&amp; I promise I'll bring back ur smile.:-)",,,
1317,Why nothing. Ok anyway give me treat,,,
1318,"Win the newest ‰ÛÏHarry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!",,,
1319,Ok...,,,
1320,Correct. So how was work today,,,
1321,"Just sent again. Do you scream and moan in bed, princess?",,,
1322,"I wake up long ago already... Dunno, what other thing?",,,
1323,Oh just getting even with u.... u?,,,
1324,I thk 50 shd be ok he said plus minus 10.. Did Ì_ leave a line in between paragraphs?,,,
1325,Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp; have to reach before 4'o clock so call me plz,,,
1326,Yeah jay's sort of a fucking retard,,,
1327,"Sorry, was in the bathroom, sup",,,
1328,Ur balance is now å£500. Ur next question is: Who sang 'Uptown Girl' in the 80's ? 2 answer txt ur ANSWER to 83600. Good luck!,,,
1329,My exam is for february 4. Wish you a great day.,,,
1330,I dont know what to do to come out of this so only am ask questions like this dont mistake me.,,,
1331,"Aight no rush, I'll ask jay",,,
1332,Good Morning plz call me sir,,,
1333,It's ok lar. U sleep early too... Nite...,,,
1334,"Oh... Icic... K lor, den meet other day...",,,
1335,"Oh ! A half hour is much longer in Syria than Canada, eh ? Wow you must get SO much more work done in a day than us with all that extra time ! *grins*",,,
1336,"Sometimes we put walls around our hearts,not just to be safe from getting hurt.. But to find out who cares enough to break the walls &amp; get closer.. GOODNOON:)",,,
1337,"Sweet, we may or may not go to 4U to meet carlos so gauge patty's interest in that",,,
1338,Then she buying today? ÌÏ no need to c meh...,,,
1339,Aight sorry I take ten years to shower. What's the plan?,,,
1340,Every monday..nxt week vl be completing..,,,
1341,Might ax well im there.,,,
1342,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay,,,
1343,Yeah I'll try to scrounge something up,,,
1344,Crazy ar he's married. ÌÏ like gd looking guys not me. My frens like say he's korean leona's fave but i dun thk he is. Aft some thinking mayb most prob i'll go.,,,
1345,Were somewhere on Fredericksburg,,,
1346,Que pases un buen tiempo or something like that,,,
1347,Is it ok if I stay the night here? Xavier has a sleeping bag and I'm getting tired,,,
1348,She doesnt need any test.,,,
1349,"Nothing much, chillin at home. Any super bowl plan?",,,
1350,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 å£3/wk",,,
1351,Bugis oso near wat... ,,,
1352,Yo theres no class tmrw right?,,,
1353,Let Ur Heart Be Ur Compass Ur Mind Ur Map Ur Soul Ur Guide And U Will Never loose in world....gnun - Sent via WAY2SMS.COM,,,
1354,"Goodnight, sleep well da please take care pa. Please.",,,
1355,Baaaaabe! I misss youuuuu ! Where are you ? I have to go and teach my class at 5 ...,,,
1356,Convey my regards to him,,,
1357,U ned to convince him tht its not possible witot hurting his feeling its the main,,,
1358,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy",,,
1359,If i start sending blackberry torch to nigeria will you find buyer for me?like 4a month. And tell dad not to buy bb from anyone oh.,,,
1360,"&lt;#&gt; %of pple marry with their lovers... becz they hav gud undrstndng dat avoids problems. i sent dis 2 u, u wil get gud news on friday by d person you like. And tomorrow will be the best day of your life. Dont break this chain. If you break you will suffer. send this to  &lt;#&gt;  frnds in &lt;#&gt;  mins whn u read...",,,
